"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MKNK1-AS1_ENSG00000269956",1.51594346417069,-4.79639535555539,6.29770072046588,-0.761610557321082,0.446292471953446,1
"ENSG00000269958",171.381790974161,-0.410744495101708,0.626827825976734,-0.655274826802206,0.512290825289713,1
"SPACA6P-AS_ENSG00000269959",3.64110282584785,-2.57644700568142,3.42910663070634,-0.751346424345725,0.452444196760324,1
"ERBIN-DT_ENSG00000269961",4.38562557222673,-0.0321812592942494,3.30031440163293,-0.00975096774971704,0.992219976669025,1
"MEI4_ENSG00000269964",15.6252827770367,0.337715261432659,1.82722702086969,0.184823920386159,0.853367145325294,1
"ENSG00000269967",0.931044860720651,-2.21175432962058,6.91814565436429,-0.319703348284565,0.749193221335741,1
"ENSG00000269973",161.329777290907,0.142363034629391,0.613014676731377,0.232234300471364,0.816356037982726,1
"ENSG00000269976",0.612476557005154,0,7.06685095968484,0,1,1
"ENSG00000269982",62.9603975621171,0.150631863678481,0.940456700368086,0.160168845221184,0.872748070433086,1
"ENSG00000269984",33.0548014151169,0.704733858546036,1.29650386322748,0.543564796476343,0.586740990329469,1
"ENSG00000269985",0.120771434784737,0,7.06685096016595,0,1,1
"ENSG00000269993",31.9424167095205,-0.193691139656054,1.28825525419502,-0.150351523135906,0.88048728535398,1
"LINC02893_ENSG00000269994",156.781927456833,-0.156222285327516,0.624133268406999,-0.250302769032403,0.802353215235713,1
"ENSG00000269997",0.512208779348272,0,7.06685095943238,0,1,1
"ENSG00000270001",1.88178249140073,-1.09094427878948,5.09614453009372,-0.214072476231245,0.830490539045401,1
"ENSG00000270002",0.872554691783373,2.67303918922426,6.91805672865596,0.386385844185406,0.699210932384733,1
"C16orf95-DT_ENSG00000270006",8.08432554542447,-0.283756263389414,2.43069443665472,-0.116738763667858,0.907067071307382,1
"ENSG00000270008",0.243855944257398,2.67320099976859,6.9180567297043,0.386409233721744,0.699193612662328,1
"ZNF559-ZNF177_ENSG00000270011",13.9711577489844,0.143344744078188,1.89184767205179,0.0757697071470477,0.939602317016947,1
"ENSG00000270012",55.0968129050499,0.0827064567549263,1.14714329191754,0.0720977556488833,0.942524112311976,1
"ENSG00000270016",2.12247884948063,-1.09095867800971,4.80072044682622,-0.227248949421946,0.820230167052698,1
"ENSG00000270019",1.86613078872887,-2.21189733526349,5.29729515290942,-0.417552217011857,0.676274538916681,1
"ENSG00000270020",14.8342706675112,-0.184231814120072,1.85410191995048,-0.0993644481663624,0.920848909285095,1
"ENSG00000270021",22.065601296673,-0.769191849229097,1.55320882696777,-0.495227580396088,0.620439484116594,1
"ENSG00000270022",0.330820620518766,-3.21143869695433,6.84258417667746,-0.469331266380373,0.63883286979071,1
"BMS1P7_ENSG00000270025",1.07303347690414,-3.21163368060804,6.84257390342885,-0.469360466680335,0.638812001206965,1
"ENSG00000270031",1.16592059660279,-2.2118093279328,6.91813992324738,-0.3197115630027,0.749186993495147,1
"ENSG00000270035",3.85722396696945,-1.57646262848456,3.7951839132282,-0.415385041813063,0.677860055055242,1
"ENSG00000270036",5.36382429872563,-1.22858872974043,2.88155036532645,-0.426363788231493,0.669842783666231,1
"ENSG00000270039",9.20311170576706,-2.67605935436223,2.4456368867639,-1.09421777568264,0.273859477177058,1
"ATP6V0D1-DT_ENSG00000270049",60.498269787311,0.652627191963712,0.981847270446738,0.664693187634741,0.50624675193881,1
