"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260735",7.00945765517382,5.77364422227245,3.41300913765975,1.69165800306979,0.0907112002490955,1
"ENSG00000260740",2.804888015978,5.18860498175593,4.65733769556711,1.11407102531871,0.265248717721685,1
"ENSG00000260742",8.90317914686718,-0.838680636283746,2.36010431262778,-0.355357444074133,0.722321825733472,1
"ENSG00000260743",5.7109263879287,-0.253711425354736,2.91281657602645,-0.0871017514260505,0.930590633242161,1
"ENSG00000260747",35.6418745177,0.150657801691192,1.23157788998488,0.122329089305949,0.902638395063298,1
"ENSG00000260750",0.10521854398158,0,7.06685095989142,0,1,1
"ENSG00000260751",12.4826820479018,3.44661220670597,2.47253101784153,1.39396116038002,0.163329333576583,1
"ENSG00000260757",6.31816465258775,-0.668744607824963,2.69352219012693,-0.248278855944175,0.803918657439789,1
"ENSG00000260761",0.681607279158018,-1.25331331389534,6.68879234030266,-0.187375126948347,0.85136652303341,1
"ENSG00000260773",2.26549638671348,3.77358236295299,5.05376553633166,0.746687264342716,0.455252359130914,1
"ENSG00000260774",14.2642777974552,0.594247326138251,2.02934370810736,0.292827343029273,0.769654127183686,1
"ENSG00000260776",2.4971508607826,-1.25350532894679,4.84260708624712,-0.258849274083523,0.795751537895453,1
"ENSG00000260777",8.59402151208004,0.916174424622636,2.42051552904562,0.378503840867268,0.705056341043012,1
"ENSG00000260778",28.5956710616173,-0.756228423739519,1.38865874748064,-0.544574702108417,0.586046057742793,1
"ENSG00000260782",1.33357130710988,-4.28088515702812,6.81720111099431,-0.627953479342747,0.530034415628743,1
"ENSG00000260784",0.243855944257398,0,7.066850959616,0,1,1
"CDR2-DT_ENSG00000260790",0.849625345155469,0,7.06685095939475,0,1,1
"ENSG00000260793",26.1476615825146,-0.253735140450596,1.55835949580949,-0.162821955481327,0.87065862097438,1
"ENSG00000260796",0.21043708796316,0,7.0668509597537,0,1,1
"KRT8P50_ENSG00000260799",3.31899820659986,-1.25369337215242,4.25984079075379,-0.294305217902422,0.768524685818889,1
