"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
260942,229017,1166.75,213033,157681,70.7,801.8,-269.7,1072.7,-24.2,393.2,411,562.7,124.7,284.3,2334.1,1968.3,513.4,651.5,-19.1,262.1,211.6,322.8,803.4,479.4,1455.7,1365.4,2172.2,1698.4,593.3,433.3,50.221
335496,266171,1290.72,237461,137756,316.5,1034.3,227.6,889.3,106,356,881.8,723.9,362.6,391,2501.5,2081.6,578.4,573.4,532,404,342.5,366.4,257.3,754.7,2809.8,1892.9,2775.8,2116.2,588.8,710.5,50.2348
281394,231265,1245.97,246599,174968,56,1052.9,99.1,1121.3,377.5,632.6,595.4,737.4,356.8,347.7,2651.5,2251.2,11.5,443.5,568.5,527.2,231.9,548.3,502.7,501.3,2309.7,1750.4,2919.2,2404.3,809,580.6,50.2395
382320,292923,1336.53,338303,210215,-245.7,904.8,383,926.8,590.7,528.7,2230.7,1414.1,699.2,651.5,6863.4,5012.3,571.9,553.2,934.7,724.8,837.3,609,825,862.1,3894.3,2911.7,5240.7,3454.4,1216.8,926.6,50.2621
240985,238594,1034.27,206536,140769,373.9,1564.2,90.5,721.2,-51.1,267.2,299.6,456.3,212.8,287.9,2069.6,1400.3,461.5,443.8,314.9,462,-19.9,285.6,408.3,695.4,1928.7,1581.4,2337,2004.3,536.3,444.2,50.2699
349169,252541,1415.83,370688,258616,197.7,879,226.2,603.5,212,657.3,936,796.9,341.7,391.7,3924,2823.4,209.4,472.4,406.5,661.4,438.2,524.1,761.7,774.6,3357.6,2375.1,4300.1,2980.9,700.8,739.9,50.27
333890,216127,1582,288690,186385,50.8,1348,508.9,1057.3,445,530.9,331.6,507.3,76.1,313.6,948.8,969.8,-69.2,337.1,275.8,459.3,73.5,310.1,223.7,537,1398.7,1234.4,2129.8,1627.9,548.2,458.4,50.2744
195858,226754,884.487,197488,138298,279.8,1054.9,30.1,718.2,58.1,268.3,674.4,552.7,505.9,554.7,1182.2,814.2,235.6,477.6,374,508.2,223.9,298.3,556.5,479.8,1059,863.6,1306.8,1174.5,541.6,377.3,50.276
292028,232803,1284.52,270404,175114,467,808.3,182.3,777.3,250.4,380.7,1249.5,1054.3,497.5,367,2556.5,1923.9,-117.8,361.9,281.4,539.8,139.3,452.8,454.9,486.2,1827.8,1521.3,3734.1,2775,700.2,637.9,50.2761
309968,223631,1419.38,303089,191208,711,945.2,-172.5,736.9,402.9,437.5,835.6,701.6,185.7,394.9,3307.8,1988.3,1031.9,657.2,828.8,603.9,534,545.1,597.6,713.2,2897.3,2136,3194.7,2206.3,1297.5,881.1,50.2793
226690,231041,1004.72,203382,139278,355.4,1116.7,-221.9,1269.9,374,409.8,590.2,686,-31.8,286,2982.3,2466.4,638,509.7,441.6,628.5,605.6,709.4,233.9,562.9,2607.9,1926.9,3644.9,2613.9,1259.5,647.6,50.2809
301946,209284,1477.41,207296,122321,429.6,919.9,223.7,727.8,-82.8,355.4,708.5,786.2,300.4,449.2,3836.9,2981.2,748.1,624.4,734.2,496.9,603.8,351,448,515.9,2217.1,1729.9,3210.6,2429.6,1181.6,826.3,50.2809
365559,240093,1559.14,268775,173466,-313.6,736.6,-565.6,859.8,-287.4,300.5,956,701.3,607.3,380.1,2149.7,1725.1,746.2,766.7,823,568.8,639.9,577.9,284.4,678.3,2512.5,1885.2,3058,2304.2,554.7,576.9,50.2838
332431,234651,1450.72,207229,150753,-292.6,951,123.3,959.8,53.1,396.9,697,544.1,171.4,380.5,2053,1677.6,285.2,345.5,507.9,525.2,614.2,466.8,255.5,523.2,2238.5,1958.7,2696.4,1981.3,766.7,400.4,50.2857
392033,272671,1472.29,336573,212016,102.4,1133.3,-165.9,825.6,305.9,428.8,1324.9,798.3,239.2,378,3190.7,2191.6,838,598.7,649.1,642.7,524.6,627,727,591.3,2880.4,1997.6,4051,2522.3,752.2,809.7,50.2894
270202,224587,1232,267844,175723,287.6,1055.6,-64,934.5,162.9,407.8,499.1,525.4,393.3,341.6,2914.6,2264.2,688.9,414.4,625.4,507,728,551.7,482.9,559.5,2421,1789.4,3022.1,2078.7,698.6,618.1,50.2897
251611,228848,1125.89,250811,164666,85.7,868.2,-36.2,962,226.7,394.9,1039.6,848.7,286.4,314.6,2959.1,2652.9,433.1,491.9,716.5,690.7,34,440.2,290.6,415.9,2490.3,1987.3,3692.5,2537.1,705.4,637.6,50.2897
362488,280528,1323.17,414360,236411,117.9,1142.2,-144.6,814.3,143.1,421.2,651.6,690.2,463.5,365.6,3930.1,3064.7,373,634.8,419.8,395.6,825.2,546.5,434.9,472.3,3250.1,2333.3,3995.3,2320.1,1339.2,764.3,50.2939
375256,269013,1428.44,286300,175269,39.4,1042,-134.7,804.4,30.4,274,1106,676.3,358.2,482.3,3088.8,1919.6,360.7,419.5,430.6,502.1,719.5,429.6,827.5,654.1,2578.5,1894.5,3484.5,2071.7,336.7,506.9,50.2944
268624,233387,1178.62,216978,163094,-23.1,1195.7,147.2,763.9,7.4,443.7,478,473.5,504.2,504.6,2162.3,1716.6,34.4,334,355.2,443.5,291.4,353.6,174.9,572.6,2304.4,1806.7,4047.4,2671.1,1038.7,864.2,50.2973
278400,218724,1303.41,253147,157215,202.3,994.7,-47.8,822.1,110.8,392.4,1083.6,878.8,-34.1,300,3162.1,2289.2,12.2,346.5,112.7,278.3,660.2,722.8,703.4,586.3,2619.5,2000.6,2863.2,2334.2,755.9,951.1,50.299
349598,286238,1250.69,438364,251215,196.2,1165.4,332.8,1063.5,196.2,376.5,746.9,593.4,107.2,323.5,3505.9,2006,456.3,417.3,836,620.3,677.4,436.5,819,787.8,3411.1,2216.9,4158,2468,1091,680.6,50.3004
218271,278049,803.852,362674,264164,818.6,1369.9,417.8,813.1,912.2,828.2,3268.7,2546,1118.6,1138.9,11898.7,8900,1386,1107.7,1835,1457.5,1079.7,958.2,933.3,1046.2,5652,4098.6,9029.2,6436.7,2040.2,1623.6,50.3075
269747,282735,976.983,380360,245698,85.9,699.9,150,701.4,241.4,384.6,1159.6,761,179.1,267.6,3985.9,2770.2,583.6,439.9,529.5,408.5,662.3,591.6,669.1,721,3227.7,2323.7,4101.9,2637.7,847.7,715.2,50.3167
163323,207093,807.593,237650,150493,1.2,1119.1,193.7,811.8,344.7,468.1,1252.1,823.1,902.2,590.8,3615.5,2623.5,1209.8,708.3,1195.1,757.2,257.7,515.5,576.2,369.3,2104.5,1509.7,3500.6,2366.5,979.2,718.7,50.3187
293698,245327,1225.93,238854,163404,470.9,1077.7,617.4,970.6,162.4,346.8,631.8,474.1,409.8,439.8,2705.6,2107.5,110.4,369.2,194.4,422.9,-256.9,308.3,725.6,624.3,2510.8,1736.6,3159.7,2135.1,983.3,661.6,50.3262
291876,250959,1190.99,213223,141184,237.1,1103.6,-569.2,731.6,116.8,442.2,899.2,558,204,267.5,2320.7,1740.5,602.1,412.7,356.3,493.1,186.4,314.9,393.9,657.2,2006.6,1766.1,2605,1943.8,545.8,562.8,50.3334
168400,223250,772.422,166280,121338,190.6,837.4,24.1,675.7,305.9,336.1,386.1,345.9,-221,172.7,1504.2,1106.3,-25.7,349.5,261.8,370.6,11.4,334.7,312.6,486.5,1488.4,1253.3,1948.2,1423.8,593.9,435.7,50.3544
165495,249214,680.02,281948,188333,185.7,867.7,-64.9,725.7,355.7,489.6,729.6,664.8,224.5,339,2697.7,2076.2,1209,523.6,608.5,414.4,958.8,634.1,321.9,462.6,2131.9,1516.6,2960.3,2137.2,219.8,467.7,50.3561
157092,230850,696.829,293424,190889,297.6,1281.6,4.2,835.5,133.7,460.3,814.9,659.3,448.3,367.7,2841.7,2021.8,148.4,293.6,346.3,359,-170.8,218.5,111.4,410.9,1858.1,1401.9,3025.6,1968.2,600.2,520.1,50.3567
387564,244788,1621.29,259897,164145,373,1272.8,80.4,1029.6,313.3,497.2,576.6,879.7,47.8,333.6,3280.9,2445.5,371,519.9,276.8,456.6,1062.4,515.1,773.8,576.3,3411.1,2337.4,4428.1,3071.2,843.4,748.9,50.3681
221061,224170,1009.81,273938,178799,386.8,944.7,-316.9,771.6,-49.7,444.7,303,477.6,504.3,558.3,2697,2099.6,731.2,628.4,503.4,377.3,269,479.6,860.6,677.3,2774.5,2045.4,3487.1,2395.8,321.2,458,50.3682
458768,322746,1455.58,412304,249375,550.2,963.3,-75.3,764.3,15.4,367.4,1487.9,988.1,596.8,491.9,6531.1,3687.9,1331.5,865.8,1129.2,807.7,851,544.5,848.2,758.6,5038.5,3199,7105.9,4153.8,1945.9,1090.4,50.3684
373709,250919,1525.15,243442,149752,505.7,868.1,-18.7,1143.3,86.3,327.1,901.8,815.9,436.5,440,3274.3,2133.8,705.6,641.1,559.1,414.9,616.9,523,652.3,584.9,2864.5,1992.2,3154.4,2438,742.2,484,50.3692
346625,253413,1400.68,278166,176313,305.1,1144.8,352.4,1025.2,351.9,381.8,1213.8,932.7,75.9,458.6,3177.8,2472.4,637.5,465.5,865.4,552.2,330.8,438.1,924.8,804.4,2432.7,1864.1,3498.3,2330.4,638,818.3,50.3695
354082,231648,1565.27,187730,122309,33.9,1254.3,-539.1,597.6,63.7,460.2,588.6,602.1,115.6,322.1,1876.9,1586.7,527,437.8,431.8,549.3,255.4,410.2,294.6,837.3,2064.3,1715.4,2456.2,1591.7,353,575.1,50.3696
309414,267047,1186.48,454354,282580,568.3,1699.3,-28.2,949.4,341.7,547.2,1055.3,683.5,214.5,382.5,5073,3279.6,678.9,749.2,1064.6,845,849.5,757.7,603.1,801.6,3887.4,2661.1,5508.9,3370.2,979,947.6,50.3703
292653,242274,1236.94,238264,151624,230.4,833.1,176.3,900.1,224,417.6,906.9,662.6,146.2,272.4,2252,1810.7,539.9,530.2,366.5,445.7,222.2,305.2,409.3,482.5,2837.3,1884.3,3637.7,2582.6,691.4,642.6,50.3706
207354,211359,1004.63,247966,133741,102.7,1174.8,-57.3,1037.1,483.6,572.2,1696.2,1616,559.1,588.4,6335.4,4933.1,471.8,489.7,942.5,863.2,433.7,545.2,773.5,608.7,3812,2776.6,5075.9,3283.1,1084.6,1048.7,50.372
237374,245781,988.992,260564,167972,171.8,1309.5,-12.7,722.2,255.9,429.1,402.3,460.9,246.4,341.7,2118.4,1670.9,449.7,453.2,377.4,381.1,479.9,379.8,328.2,446.6,2146.4,1670,2521.6,1928.6,516.1,522,50.3723
215252,228967,962.688,263736,172965,183.9,825.4,404,1262.7,304.7,422.3,796.4,563.5,581,449.6,2342.3,2074,462.9,420.5,406.7,555.1,911.4,581.7,623,715.7,2591.7,1781.8,3049.9,2271.1,620.2,547.5,50.3726
290048,200594,1480.66,195310,126783,519.2,1099.1,353.6,957.1,133.7,472.4,1544.8,1271.6,497.1,490.9,3812.6,3167.9,359.5,491.5,731.1,718.8,294,507.2,242.7,553,2463.8,1993.9,3290.7,2705.7,693,853.1,50.3739
275063,220491,1277.46,262197,162054,697.2,1063.4,-58.4,1025.8,156.5,498.8,790.4,814.6,463.2,380.7,2723.2,2164.2,740.2,637.9,519.6,503.4,341.7,521.9,771,594.1,2602.9,1862,2747.1,1940.2,137.1,330.1,50.3742
406390,283130,1469.8,388629,218860,-46.2,1228.7,-10.2,816.9,119.3,483.5,803.8,639.8,412.9,425.4,4526.3,2450,776.9,619.9,651.9,556.1,419.1,420.7,540.1,567.1,3526.3,2231.3,4237,2402.8,513.9,642,50.3768
382506,265685,1474.27,345157,212604,74,835,-3.3,921.6,229.6,432.8,1137.4,871.6,562.9,466.1,3897,2873.7,421.6,437.1,364.2,422.4,809.4,539.7,507.6,581.3,3486.1,2462.1,4602.6,3067.6,1059.4,944.2,50.3797
224430,259419,885.895,213482,136577,622.7,830,-83.4,652.5,268.9,383.7,388.1,425.7,253.9,343.4,1422.5,1419.8,311.7,400.4,431.4,362.7,256.2,313,467.8,614.5,1510.4,1205.2,2369.6,1392.2,894.4,557,50.3867
263525,244956,1101.64,183152,127560,353.7,805.8,529.6,1299,181.7,392.6,84,374.9,3.5,255.6,1204.8,1028.1,280.9,425.2,-1.6,221.1,-80.5,350.9,182.9,490.7,1536.8,1246,1769.3,1424.9,374.9,449.1,50.3876
364357,257460,1449.18,233684,137859,337.1,817.6,-480.2,837.7,-32.1,318.8,898.9,642.3,299.1,305.7,1456.8,954.7,308.8,409.9,71.9,420.2,421.1,429.5,550.1,648.4,1820.9,1220.7,1629,1340.1,1160.4,757.7,50.3908
313563,277580,1156.76,384640,239902,10.5,700,378.1,837.2,60.6,391.9,964.5,673.5,111.4,298.5,3566.8,2371.1,392.9,359.6,751.4,541,517.2,585.7,913.5,780.2,3390.5,2226.1,3820.2,2755.6,582.1,612.7,50.3914
392051,249671,1608,253418,157408,-105.5,770.3,-17.1,1102.5,68.8,396.4,568.4,615.8,56.4,293.9,2662.2,1857.7,857.3,516,442.6,530.9,441.1,376.9,348.9,644.1,2477.9,1702.6,2826.6,2010,773.5,618.9,50.393
294921,250217,1206.95,299689,180683,142.9,1477.5,-204.8,942,396,543.2,888.5,930.1,627.7,534.1,5353.4,3905.4,750.2,533.8,790.5,572.7,884,747.9,592.9,525.7,3546.9,2666.3,4521.8,2925.4,1086,791.7,50.3939
294611,231025,1305.84,248589,162887,-326.5,829,-151.9,699.8,158.9,513.5,883.1,559.1,378.5,301.5,2599.4,1822.7,466.1,679.5,475.7,642.4,520,427.8,31,583.4,2376.6,1765.5,3161.7,2358.7,698.9,527.7,50.3947
362549,235816,1574.37,311250,192318,278.4,931.1,-420.9,1213.8,344.7,378.2,300.2,472.8,482.8,493.3,4292.6,2927.6,352.8,521.8,298,414.3,197,373.9,267.1,538.5,2644.4,1953.6,3958.3,2664.3,919,717.6,50.3948
292968,232668,1289.41,219189,134869,43.4,1283.5,84.7,885.8,30,392.7,420.1,399.1,425.8,422.5,3348.2,2342.9,509,417,938.7,569.7,847.2,593.5,543.9,507,2458.6,1770.7,2959.5,2112.3,683.3,432.8,50.396
315960,228954,1413.15,259630,173754,-97,1070.1,25.7,992.6,291.8,438.2,266.6,531.1,-96.9,245.9,3616,2644.1,92.8,381.5,125.1,313.8,828.1,643,311.9,456.6,2967.4,2170.4,3706.1,2522.4,1142.8,666.5,50.3979
220420,198872,1135,195383,137922,-326.9,842.8,-105.8,965.8,98,408.6,823.1,721.4,461.9,354.2,1731.4,1389.4,22.9,492.8,435.1,509.4,32.3,286.4,395.8,536.2,1943.2,1455.9,2762.6,1939.8,611.3,463.4,50.3987
445988,286294,1595.22,385476,237951,320.3,1110.8,-210.8,1160.5,427.5,490.9,1110.5,728.6,517.4,494.8,2511.8,1817.4,574.1,556,625.6,500.1,215.6,461.4,717.9,650.9,2648.7,1892.6,2863.5,1984.3,869.2,652.7,50.4007
293050,221142,1357.01,193212,120752,199,966.1,19.6,1341.2,123.8,306.7,349,514.1,84.3,454.6,1985.5,1839.7,-68.5,258.6,424.3,339.7,119.6,257,308.5,456.8,1761.6,1261.5,1897.7,1429.5,329.9,513.4,50.4012
365860,280277,1336.7,390579,253734,538.7,973.3,-74.4,1003.9,254.9,578.2,1730.1,1031.8,627.1,537.1,8335,5762.4,444.5,403.9,1012,832.1,886.6,1018.2,766,660.2,4727.7,3131.8,10474.9,6900.9,2406.8,1547.1,50.4065
406984,295672,1409.55,332655,196626,738.3,1123.8,97.7,1075.2,29.6,436.1,509.9,496.1,416.4,368.5,4290.7,3065.4,246.8,548.9,850.3,670,16.2,454.8,603.5,655.3,2655.3,1835.5,2685.2,1847.9,828.8,667.8,50.4074
340006,252982,1376.28,235752,152474,341.2,1279.5,208.3,913.7,92.3,277.1,819.1,686.5,148,399,3269.3,2756.7,687,539.1,1335.4,994,172.6,354.4,709.5,658.3,2936.4,1923.4,3087.3,2060.5,668.8,652.2,50.4077
257304,237569,1109.06,262183,170933,-75.1,1064.6,-286.1,838.4,-9.4,295.3,135.6,381.3,45.1,261.7,1624.7,1570.3,204.3,328.6,709.3,453.1,336.9,296.5,526.6,550,1830.5,1541.8,3063.7,2004.4,408.2,448.6,50.4079
295625,242655,1247.57,295393,196198,212.8,888.6,-336.4,985.5,614.1,527.9,1266.8,921.4,627,370.7,2949,2272.5,500.5,493.8,467.7,380.8,177.7,459.8,250.8,405.9,3216.8,2542.2,7452.1,4924,1573.7,1301.5,50.409
429099,270563,1624.03,269361,159907,178.8,1200.3,-99.6,849.7,184.2,389.6,1025.4,589.7,257,455.3,1672.4,1404.2,206.3,416.2,503.9,460.2,228.8,287.5,730.6,517.8,2579.8,1493.4,2838.5,1622.4,372.1,482.9,50.4104
423453,272380,1591.98,260408,147080,336.7,914.1,534.2,863.1,365.2,425.6,527.2,384,215,260.9,1792.4,1305.1,187.8,378.3,758.6,491.3,172.4,507.9,378.3,543.4,2778.5,2040.8,3162.4,2045.1,736,597.5,50.4105
385120,279367,1411.66,296942,200424,192,1087.1,-51.4,994.6,100.8,436,245.9,316.8,145.3,253.6,2004.1,1714.7,97.4,569.2,624.4,533.8,783.5,433.6,372.2,694.3,2555.7,1918.9,2883,1974.8,757.9,680.1,50.4109
322233,212205,1554.98,179854,115435,296.4,1117.8,9.7,982.9,18.2,511,477.4,624.6,41.2,288.5,2350,1827.5,330,363.4,476.6,590.2,-111.6,269.4,496.4,535.6,2638,1826.5,3025.3,2067.8,568.1,600.9,50.4115
286932,231770,1267.72,214393,147475,417.3,1292.9,31.4,751,114.2,412.6,372.1,574.9,82.8,424.9,2955.3,2137.8,461.9,523.6,409.6,542.2,299.7,535.7,702.7,480,2694.3,1717.7,2575.2,1940.3,439.3,485.9,50.4126
416552,284665,1498.43,338121,214540,1015.6,1466.6,-350.3,926.7,-24,339.5,356.9,374.7,-71.7,263.2,3197.3,2028.6,867.1,664.2,926.2,719.3,1010.7,684.8,693.5,753.1,3501.6,2578.4,3805.5,2510.4,1008.9,670.6,50.416
293144,231060,1299.16,207783,138751,602.5,1248.9,91.8,956.6,27.6,302.4,102.1,305.5,-85.5,200.8,2625.4,2243.1,796.4,687.1,341.1,382.1,-113.5,257.2,309.3,466.1,1786.6,1464.9,2058.2,1676.5,408.4,433.1,50.4162
406368,268167,1551.76,283676,171852,502.4,1141.7,-4.1,1130.6,348.4,466.8,791.3,946.1,334.3,415.8,6652.6,4723.5,628.9,681.2,615.4,606.9,1115.1,812.3,853.1,856.3,4833.3,3136.6,5628.7,3839.1,1496.8,1117.6,50.4198
435980,286682,1557.29,329410,194458,156.6,869.4,141.1,1019.7,259.9,440.1,41.1,321.9,371,324.7,3420.2,2562.3,315.3,669.5,475.3,466.6,332.9,326.7,586.1,534.5,3192.4,1789.3,3131.7,2055.8,947.9,675.7,50.4205
407539,310158,1345.53,341778,190837,-34.8,707.7,-10.4,653.7,384.7,601.6,1010.6,664.8,331,331,4164.2,2908.2,303,499.6,501,462.4,889.8,802.1,1004.4,670.6,4490.4,2844.6,5553.8,3265.2,1394.8,763.7,50.4207
410188,258861,1622.65,237303,155087,177.5,791.2,143.1,832.6,-67.3,355.6,585.1,639.4,169.7,261.3,1979.1,1768.9,593.7,574.9,785.6,667.9,463.7,433.5,234.5,598.4,2354.3,1747.4,2844.7,1855,516,501.1,50.4217
388422,272630,1458.95,265844,180003,352.6,938.3,-34.6,686.6,26.9,325.7,879.6,653.2,275.3,306.2,2590.9,1908.7,522.4,682.6,514.8,435.5,480.3,528,740.6,644.6,3182.9,2287.9,3191,2421,1011.4,879.5,50.4224
283188,238979,1213.44,222589,151186,194.8,937.7,-158.5,826.9,-15.3,291.6,321.2,467.8,77.1,222.1,1892.4,1809.3,315.9,514.4,601.1,516.6,414.3,468.9,263.6,402,1808.7,1755,2886,1951.9,517.4,425.3,50.4229
413459,296954,1425.76,269776,170143,188.7,1099.3,-398.8,604.3,-62.1,295.4,268.9,444.1,343.3,307.9,3493.6,2415.9,377.5,417.8,712.2,447.7,217,456.5,502.2,566.6,2803.5,1975,3331.4,2089.8,650.9,698.4,50.423
397259,285661,1424.07,300848,188889,526.6,1208.8,115.4,889.2,515.4,597.8,722.3,564.7,126.9,258.6,4063.3,2448.4,529.5,649.5,826.9,744.2,1152.8,798.1,554.8,556.4,4037.7,2200.1,4319.3,2474.4,1103.5,706.3,50.4247
408355,264264,1582.39,317460,179973,-2.6,742.3,142.4,877.6,296.2,460.2,874.6,722.1,207.6,394.1,3317.9,2402.7,384,389.8,264.3,453.3,640.9,482.2,690.6,733.3,3173.8,2427.4,3492.7,2215.7,611,647.1,50.4247
302117,245113,1262.15,336072,175495,289.7,1313,131.5,811,1.7,280.3,500,492.3,50.6,283.6,3404.4,2066.2,789.8,608.5,452.8,549.5,855.2,578.5,711.5,686.3,2735.8,1531.3,3097.8,2012.2,617.4,521.6,50.4259
333409,226437,1507.79,201237,124816,226.7,1081,172.7,869.6,360.7,411.6,335.6,532.9,713.4,447.7,2154.8,2127.5,178.9,521.7,124.2,419.5,499.8,475.2,260.8,686.6,1904.9,1656.2,2088,1767.2,352.6,375.1,50.4261
316200,239198,1353.68,197450,133840,177,1203.9,175.5,883.3,-49.2,326.3,355.6,438.3,-11.9,360.9,1154.9,894.9,400.1,320,244.2,321.5,104.4,386,345,538.2,1338.3,1045.7,1999.4,1436.9,154.4,323.3,50.4269
413376,280351,1509.92,314044,168677,138.4,873.4,-303.5,854.7,203.2,598.3,1233.9,747.5,681,425.6,1955.8,1514,784.9,444.5,486.7,355.1,471.4,501.7,743.5,595.7,2848.7,1837.8,2470.9,2055.1,466.2,483.5,50.4286
296119,264394,1146.88,212304,136965,88.5,1611.2,-161.6,965.4,219.6,456.5,345.5,450.7,13.4,317.8,2993.5,2701.7,125.6,331.1,577.3,427.5,343.5,593.3,311.1,505.1,1813.8,1567.6,2967,2013.7,641,668.6,50.4287
268152,224411,1223.61,211319,147950,263.2,1167.4,218.6,793.8,214,514.8,300.4,510.6,94.7,332.7,2168.7,1764.2,624.7,501.9,712.6,791.4,436.7,529.9,195.5,410.1,1544.9,1406,1993.1,1732.2,358.6,490.1,50.429
375148,271361,1415.65,285425,170534,154.1,906.2,176.5,785,323.1,420,270.9,318.4,178.8,438.5,2301.9,1695.6,490.3,489.9,241.6,294.6,258,405.7,482.2,759.5,2056.2,1654.3,2593.9,2054.6,531.5,390.7,50.4299
429278,293048,1500.07,338075,224220,-241.4,1524.3,-0.7,882.3,171,378,787.5,813.5,89.2,391.4,2253.5,1615.1,371.3,396.2,633.7,527.1,540.5,468.3,588.7,554.7,1935.6,1682.5,2645.6,2062.4,587.7,744.1,50.4305
318545,261069,1249.46,328248,197124,347.5,1211,-2.3,913.6,51.1,512.8,1121.4,935.6,268.4,402.1,4623.5,3249.7,459.6,525.1,457.2,462.4,552.9,699.7,640.6,589.3,4303.6,2758.1,4992.1,3555.6,1074.4,792.2,50.4311
417754,303026,1411.7,372904,218863,-62.4,1178.2,144.6,1062.1,339.4,622.5,1094.2,732,385.1,405.6,3434.1,2697.4,319.9,604.7,643.4,426.1,307.5,566.7,606.7,555.4,3504.4,2478.6,3977.1,2272.2,1225.6,786.2,50.4317
462291,302675,1564.02,369189,221333,366.9,698,95.8,1369.5,126,279.6,341.5,515.8,285.8,304,3496,2031.1,1112.8,750.1,822.6,620.5,856.7,820.4,551,533.1,3866.1,2465,3966.6,2415.5,642.9,723.9,50.4328
430878,274765,1605.83,348362,212458,763.5,1449.5,-129.8,1285.1,217.2,510.3,1400,1122.3,313.9,476.8,6664.6,4582.8,916.4,729.8,1019.6,1239.3,863.9,470.7,978.3,937.3,4431.7,3283.5,6263.5,4214.8,1730,1192.5,50.4339
378881,277151,1399.9,391426,225154,131.9,1027.9,-53.5,813.4,239.4,328.6,569.6,553,243.6,387.6,3847.4,2650.2,344.1,543.9,1098.5,720.5,397.8,567.6,1027.1,833,3786.7,2811.7,4561.9,2805.7,1284.7,851.2,50.4342
250870,199669,1286.62,229187,125173,2.7,1247.1,-59.3,1347.8,-97.8,348.1,721.6,639.1,322.2,318.8,2276,1807.5,-236.7,412.3,321.6,317.2,-70.3,243.5,478.2,481.3,2071,1749.7,2535.1,2198.5,474.7,614.7,50.4347
302447,258015,1200.37,244588,153332,704.9,1445.7,578.4,978.6,155.9,322.8,673.3,658.1,172.8,391.8,3065.6,2331.5,816.9,465.2,664.4,510.9,338.1,380.3,314.6,496.3,2265.8,1648.6,2464.2,2151.1,677.8,653.6,50.4359
411768,292887,1439.67,307912,193712,12.6,767.6,399.8,1227.6,431.8,506.2,983.7,678,58,299.5,3080.7,2412.5,538.1,364.7,591.3,533.1,536.9,634.9,693.4,729.2,3048.1,2246.1,3238.5,2303.8,998.3,826.8,50.4359
399076,260852,1566.63,413974,239100,285.5,937.4,-218.8,771.4,259.1,412.4,569.9,427,551.7,374.1,3570.9,2759.7,1154.3,620.2,1126.1,744.3,638.3,527,453.5,495.5,2940.3,2108.7,3579.2,2034.6,1028,778.8,50.4362
347907,244911,1454.68,263860,176227,571.4,1311.2,219.4,1058.6,218.2,380.6,849.3,466.4,-144.7,338.6,1961.8,1288.7,767.6,552.1,314.4,573.5,709.5,431.3,567.8,628.6,2441.9,1791,2623.4,1721.2,566,523.4,50.4367
290858,212242,1403.31,197217,141554,472.1,829.4,-234.4,867.7,317.9,328.1,806.1,497.9,88.5,276.7,1012.7,914.3,83.8,349.5,-68.7,202.6,-63.1,214.7,265.1,558.5,1371.9,1469.3,1675.7,1375.8,108.9,235.7,50.4376
327336,220902,1517.42,299576,182317,401.7,915.7,441.1,957.7,488.2,473.6,708.1,608.8,42.5,395,3388.7,2308.2,487,395.6,947,742.4,78.8,538.1,464.4,518.6,2799.9,1900.6,3909.3,2345.2,786.8,627.7,50.4388
174981,268562,667.186,358806,230641,-34.4,1201.6,297.7,651.5,91.7,428.3,912.4,683.3,166.8,431.7,2859.2,1877.8,285.4,445.6,369.8,367,466.7,530.5,605.4,578.9,2556.6,1825.9,3631.1,2128.2,778.2,640.1,50.4396
204818,202765,1034.39,208066,136943,122,879.2,387.1,832.6,271.2,387.6,697.6,663.4,-74.3,221.3,3083.1,2480.9,246.2,446.9,479.6,499.9,724.7,881.5,308.5,638.4,2528.8,2147.4,2892.7,2223,680,581.1,50.443
185700,292533,650.043,466569,281395,840.6,960.9,20.2,752,254,408.3,1530,1239.7,532.5,424.5,4819.5,3026.6,607.5,416.5,427.1,899.7,907,660.7,981.4,855.3,4025.3,2541.4,5334.6,3197.3,1638.6,1033.3,50.4439
397050,275482,1475.89,414403,259959,208.7,969.5,217.8,1091.1,82.9,494.5,1305.7,860.9,283.7,447.1,5234.6,3499.2,206.8,513.2,272.4,463.7,621,637,823.9,756.1,4251,2922.9,5558.1,3240.2,969.3,865.5,50.4441
317691,256612,1267.75,316369,198796,230.1,902.4,-263,672.8,545.9,715.6,2787.3,2402.9,1163.1,877.4,9166.8,8122.7,894.6,848.6,1255.2,1109.3,789.2,807.4,1007.8,886.7,4658.2,3588.3,7572,5758.7,2305.8,1605.9,50.4457
274731,228094,1233.4,325994,213027,-10.9,882.3,-16.6,750.6,217.4,421.7,715.1,501.2,248.3,386.2,1738.4,1556.7,470.9,618.6,282.3,347.5,167.3,320,591.6,548.6,2895.9,1943.9,3079,2101,699.9,623.5,50.448
305137,215668,1448.82,170635,124521,-215.5,1176.8,33.9,1229.6,144.8,377.2,791.6,511.7,321.8,365.6,1390.9,1269.5,519.5,471.9,157.3,264.6,-69.1,291.1,-31.2,232.3,1524.6,1465.4,2392.1,1383.2,685.9,444.9,50.4487
